artist,artist_uri,track,track_uri,popularity
KARA,spotify:artist:7aZ221EQfonNG2lO9Hh192,Honey,spotify:track:7K0qoyK48Um3llVR4TH0rI,40
KARA,spotify:artist:7aZ221EQfonNG2lO9Hh192,Damaged Lady,spotify:track:1X1Z8YnSOYkgzWBEYGoF2M,38
KARA,spotify:artist:7aZ221EQfonNG2lO9Hh192,CUPID,spotify:track:07hKkdYLE3brEV4WelMT7z,38
f(x),spotify:artist:3wRA5UYoo08BBKJnzyKkpF,4 Walls,spotify:track:2YkjXEab4USTV9uuAgC90E,56
f(x),spotify:artist:3wRA5UYoo08BBKJnzyKkpF,Electric Shock,spotify:track:7tMN6iGJMulMFpSCeU7pmU,53
f(x),spotify:artist:3wRA5UYoo08BBKJnzyKkpF,Goodbye Summer (f(Amber+Luna+Krystal)),spotify:track:1UpLArL9Db4IAK5DjKZYP8,50
f(x),spotify:artist:3wRA5UYoo08BBKJnzyKkpF,첫 사랑니 (Rum Pum Pum Pum),spotify:track:22sIPXiQzcPydCC6skPPPq,50
f(x),spotify:artist:3wRA5UYoo08BBKJnzyKkpF,Hot Summer,spotify:track:1dyMRzKZMakJqmOnsUUZ9X,50
f(x),spotify:artist:3wRA5UYoo08BBKJnzyKkpF,Red Light,spotify:track:4ML3iXqwb35FHG0SW1HVGc,49
f(x),spotify:artist:3wRA5UYoo08BBKJnzyKkpF,NU ABO,spotify:track:1NcsCToPRUh9AI6ua83jAm,46
f(x),spotify:artist:3wRA5UYoo08BBKJnzyKkpF,All Mine,spotify:track:7vg6BjvS17IsNmDEs9WhGz,45
f(x),spotify:artist:3wRA5UYoo08BBKJnzyKkpF,Pinocchio (Danger),spotify:track:0fUDzNEPCbjLVyC1OOs5B5,43
f(x),spotify:artist:3wRA5UYoo08BBKJnzyKkpF,LA chA TA,spotify:track:4vfyrKuMEL6tAo65jMALsy,43
2AM,spotify:artist:5SnaL8SsjGMHQNyqpa8Zos,죽어도 못 보내,spotify:track:6PHctRrk4oCNORizN1TEbe,44
2AM,spotify:artist:5SnaL8SsjGMHQNyqpa8Zos,Like a fool,spotify:track:1Kp8c182PvJfj7CYugTs6u,39
2AM,spotify:artist:5SnaL8SsjGMHQNyqpa8Zos,너도 나처럼 I Wonder If You Hurt Like Me,spotify:track:2NDEW4uf4rvM5FytTtBrbZ,37
2AM,spotify:artist:5SnaL8SsjGMHQNyqpa8Zos,잘못했어,spotify:track:0FcgJJ9qheidySEiEHBpy4,33
2AM,spotify:artist:5SnaL8SsjGMHQNyqpa8Zos,이노래,spotify:track:51Dp1dNXnfxmt5LsqE0nIv,32
2AM,spotify:artist:5SnaL8SsjGMHQNyqpa8Zos,"Love U, Hate U (Feat. 방탄소년단)",spotify:track:2GAqePxIWf5BXTQ28Xp0Vu,32
2AM,spotify:artist:5SnaL8SsjGMHQNyqpa8Zos,어느 봄날 One Spring Day,spotify:track:3nkDFGyTFqWs07eAQ5Zdvr,32
2AM,spotify:artist:5SnaL8SsjGMHQNyqpa8Zos,전활 받지 않는 너에게,spotify:track:4WVbXT4gmF04cwEXEN6upb,30
2AM,spotify:artist:5SnaL8SsjGMHQNyqpa8Zos,친구의 고백,spotify:track:7LtQXoHxak2wsBqgNkmd6f,24
2AM,spotify:artist:5SnaL8SsjGMHQNyqpa8Zos,나타나 주라 Over the Destiny,spotify:track:4P0jpleMuX0EGoHM0TD32w,21
SS501,spotify:artist:6rmMpoeu2SIV4OLURCOn2e,애인만들기,spotify:track:7oEnx3neiNUlJRwBadUhAS,56
SS501,spotify:artist:6rmMpoeu2SIV4OLURCOn2e,내 머리가 나빠서,spotify:track:7k1zf9Ch2n8dgNQ0UxbxJ9,48
SS501,spotify:artist:6rmMpoeu2SIV4OLURCOn2e,Love Like This,spotify:track:6ikuCPBHanUnebgfeGJ0id,47
SS501,spotify:artist:6rmMpoeu2SIV4OLURCOn2e,Love Ya,spotify:track:6nW76DRJWhwBnhTLVripJe,47
SS501,spotify:artist:6rmMpoeu2SIV4OLURCOn2e,U R Man,spotify:track:4EKS4BdlS8yL7iMbE8G35Z,46
SS501,spotify:artist:6rmMpoeu2SIV4OLURCOn2e,Dejavu,spotify:track:4Q4JDOphODwPg9QcFqiPyN,40
SS501,spotify:artist:6rmMpoeu2SIV4OLURCOn2e,널 부르는 노래 - Remix,spotify:track:3A3BOxLL8wb1Www41MsbYe,33
SS501,spotify:artist:6rmMpoeu2SIV4OLURCOn2e,널 부르는 노래,spotify:track:1LD2w0QLwx6AHgP7AFFqsP,32
SS501,spotify:artist:6rmMpoeu2SIV4OLURCOn2e,Find,spotify:track:6NyOzUmfKgApUy7pd3sW0P,31
SS501,spotify:artist:6rmMpoeu2SIV4OLURCOn2e,Snow Prince,spotify:track:1RDa57Qh5kWFYUHkQuwSJa,30
TEEN TOP,spotify:artist:3offPqpKAKmpQkIdWnjzkc,Miss Right,spotify:track:5hwwVIhxzHvEdQOIvmrmau,45
TEEN TOP,spotify:artist:3offPqpKAKmpQkIdWnjzkc,No more perfume on you,spotify:track:3UFnHBPaPkZhe04IqqlUcn,43
TEEN TOP,spotify:artist:3offPqpKAKmpQkIdWnjzkc,Crazy,spotify:track:7bayUG8A1EwRJRm6955F96,43
TEEN TOP,spotify:artist:3offPqpKAKmpQkIdWnjzkc,Rocking,spotify:track:2JbD7iiiZqNqaSahV2jalk,41
TEEN TOP,spotify:artist:3offPqpKAKmpQkIdWnjzkc,To You,spotify:track:1yVZiD5xWcWd3qyb9vqa3R,40
TEEN TOP,spotify:artist:3offPqpKAKmpQkIdWnjzkc,ah-ah,spotify:track:6PoVr363vpA321v1a0feTH,37
TEEN TOP,spotify:artist:3offPqpKAKmpQkIdWnjzkc,Supa Luv,spotify:track:16rn4UsqU9Gwy4nYOYgJtQ,36
TEEN TOP,spotify:artist:3offPqpKAKmpQkIdWnjzkc,Be ma girl,spotify:track:2YcEIRw6dhdtAwg1E1dNky,35
TEEN TOP,spotify:artist:3offPqpKAKmpQkIdWnjzkc,Clap,spotify:track:02tK0ekgQFQD8oYXUJ9tby,34
TEEN TOP,spotify:artist:3offPqpKAKmpQkIdWnjzkc,Missing,spotify:track:7tAJQLlQyLG8lHErCQZH5M,33
G.NA,spotify:artist:3hzcooxMtbApMTvvn6XKVA,Will You Kiss Me,spotify:track:45qSSH075SHoIV9cSn2wZK,47
G.NA,spotify:artist:3hzcooxMtbApMTvvn6XKVA,"I will get lost, you go your way (feat. Jun Hyung Yong)",spotify:track:7tLzYnj0QjiUbYvl0G4xYn,41
G.NA,spotify:artist:3hzcooxMtbApMTvvn6XKVA,Black & White,spotify:track:3fvZGpslpQexu8e8AsKgCU,37
G.NA,spotify:artist:3hzcooxMtbApMTvvn6XKVA,Things I'd Like To Do With My Lover (With Rain),spotify:track:5NkOETbojxSA5UUGoFHIVW,36
G.NA,spotify:artist:3hzcooxMtbApMTvvn6XKVA,Top Girl,spotify:track:7frYFhbOpYZfWgMWfuMzXn,33
G.NA,spotify:artist:3hzcooxMtbApMTvvn6XKVA,Oops! (feat.Il Hoon Jung of BTOB),spotify:track:6JBUCA7LWhZ7Unpj2VHWUD,30
G.NA,spotify:artist:3hzcooxMtbApMTvvn6XKVA,2HOT,spotify:track:39kV5WLnEMyV1Gijewq67l,27
G.NA,spotify:artist:3hzcooxMtbApMTvvn6XKVA,Don't Cry,spotify:track:2Y1Un8WCdWVlVngDWAAGhc,25
G.NA,spotify:artist:3hzcooxMtbApMTvvn6XKVA,"Banana (feat.Swings, JC Ji IEun)",spotify:track:4zMOfNvA5n1Gz1H4qWx3kC,25
G.NA,spotify:artist:3hzcooxMtbApMTvvn6XKVA,Mind-sync (feat.Huh Gak),spotify:track:7HTFE1EO5Wy3VvAn7wcfAI,23
SE7EN,spotify:artist:14yLuCwlBqteUdBqx9soJV,Come Back To Me,spotify:track:4ezlt6ciGxes2ctqphnKVU,41
SE7EN,spotify:artist:14yLuCwlBqteUdBqx9soJV,Better Together,spotify:track:07BrAHEuDfgZ3mtHZyCa6u,37
SE7EN,spotify:artist:14yLuCwlBqteUdBqx9soJV,When I Can't Sing (내가 노래를 못해도),spotify:track:04DzNacNQnSlCqs9bJX4Eg,35
SE7EN,spotify:artist:14yLuCwlBqteUdBqx9soJV,I'm Going Crazy,spotify:track:7yAL7lr8pL9vCNn8QL3HG1,33
SE7EN,spotify:artist:14yLuCwlBqteUdBqx9soJV,Passion,spotify:track:1r3RzA093pxz24XEtlvY9D,33
SE7EN,spotify:artist:14yLuCwlBqteUdBqx9soJV,Somebody Else,spotify:track:3bZCpnBZjoz78HuFfCDuVg,31
SE7EN,spotify:artist:14yLuCwlBqteUdBqx9soJV,La La La,spotify:track:5sIplgOpB1QuNLMhwmW71d,26
SE7EN,spotify:artist:14yLuCwlBqteUdBqx9soJV,Digital Bounce,spotify:track:5ARgnfrLwITHFFKkLYisdc,25
SE7EN,spotify:artist:14yLuCwlBqteUdBqx9soJV,Girls - Feat. Lil Kim,spotify:track:0JURkyRmqvTlSST86vREPn,24
SE7EN,spotify:artist:14yLuCwlBqteUdBqx9soJV,Come Back to Me Part 2,spotify:track:0mS4ZDJH4FStRxsRHpPyck,21
Beast,spotify:artist:1Pr9gT0veB2tgcisQeIGoC,Fiction,spotify:track:69QlYqNJeZG14R4an2aoJv,54
Beast,spotify:artist:1Pr9gT0veB2tgcisQeIGoC,On Rainy Days,spotify:track:4Cdyx3bs8mMYVJWP3wHPXj,49
Beast,spotify:artist:1Pr9gT0veB2tgcisQeIGoC,Beautiful Night,spotify:track:3NlzcNh6rPwP0FAVXgt8rG,47
Beast,spotify:artist:1Pr9gT0veB2tgcisQeIGoC,12:30,spotify:track:0uvl4TuFhdWZshHX9Hd6kI,46
Beast,spotify:artist:1Pr9gT0veB2tgcisQeIGoC,Shock,spotify:track:2nzKrSghWXVnpudod8SKoY,45
Beast,spotify:artist:1Pr9gT0veB2tgcisQeIGoC,Shadow,spotify:track:0yiW0iUlPQg5htp6GyR7v7,42
Beast,spotify:artist:1Pr9gT0veB2tgcisQeIGoC,Good Luck,spotify:track:1525jdrsuBkw29tUIP8YKR,41
Beast,spotify:artist:1Pr9gT0veB2tgcisQeIGoC,Bad Girl,spotify:track:7gavFJaP2PmDAOhO5VXjHS,41
Beast,spotify:artist:1Pr9gT0veB2tgcisQeIGoC,Breath,spotify:track:7n8mDoVNjR0WtD1kw4nT1F,41
Beast,spotify:artist:1Pr9gT0veB2tgcisQeIGoC,Beautiful,spotify:track:37MUCFMO84F1Pzpmwvqjut,41
B1A4,spotify:artist:3sxWOFw4MSN54SIQ8np6iG,Like a Movie,spotify:track:6dPzi41DQDgzsPJDFffbJO,47
B1A4,spotify:artist:3sxWOFw4MSN54SIQ8np6iG,Tried to walk,spotify:track:2EZN8NPWyihMDMZ6l3vKZI,44
B1A4,spotify:artist:3sxWOFw4MSN54SIQ8np6iG,A lie,spotify:track:3eiqzsSMlLkW1powjdorPI,43
B1A4,spotify:artist:3sxWOFw4MSN54SIQ8np6iG,What's Happening?,spotify:track:0pssH13oORltxWa5MIvEuI,41
B1A4,spotify:artist:3sxWOFw4MSN54SIQ8np6iG,Lonely,spotify:track:0RboyNzcF9V10fxPNSnbaZ,41
B1A4,spotify:artist:3sxWOFw4MSN54SIQ8np6iG,O.K,spotify:track:3CDDZYgE0S8sHLXEZjKCOd,40
B1A4,spotify:artist:3sxWOFw4MSN54SIQ8np6iG,Beautiful Target,spotify:track:6sECoPPkNmP6RIzYXEhvxA,40
B1A4,spotify:artist:3sxWOFw4MSN54SIQ8np6iG,Rollin',spotify:track:4CDINNayBOdNGyqtlpdJzT,39
B1A4,spotify:artist:3sxWOFw4MSN54SIQ8np6iG,Baby Good Night,spotify:track:3YOXYubEvnOp0SP6rKzcyG,38
B1A4,spotify:artist:3sxWOFw4MSN54SIQ8np6iG,SOLO DAY,spotify:track:58wbNn4eEsvAqTz4JJxn9L,38
U-KISS,spotify:artist:2GB76Lm833jVI5kLvKEB7Z,330,spotify:track:7HKDOS7RKlnUkluAY23oga,43
U-KISS,spotify:artist:2GB76Lm833jVI5kLvKEB7Z,NEVERLAND,spotify:track:2gtzMfI8Z3cm3qnsY0YLap,40
U-KISS,spotify:artist:2GB76Lm833jVI5kLvKEB7Z,Am I too easy?,spotify:track:4rESBYQ63FtklA67GT0C5c,38
U-KISS,spotify:artist:2GB76Lm833jVI5kLvKEB7Z,끼부리지마,spotify:track:7rE1jQh4qpFOPjnlul7imk,36
U-KISS,spotify:artist:2GB76Lm833jVI5kLvKEB7Z,Stop Girl,spotify:track:6DDdSJir5CigGCMsOW1D11,35
U-KISS,spotify:artist:2GB76Lm833jVI5kLvKEB7Z,Paradise,spotify:track:59hLkSaMJlkmjQICAjGgTe,32
U-KISS,spotify:artist:2GB76Lm833jVI5kLvKEB7Z,Round And Round,spotify:track:7kt7bs7L3EA4FZkmgy3yig,32
U-KISS,spotify:artist:2GB76Lm833jVI5kLvKEB7Z,Standing Still,spotify:track:1rYVvms66V3ofTcQpKeFyw,32
U-KISS,spotify:artist:2GB76Lm833jVI5kLvKEB7Z,Believe,spotify:track:14x29MdRY8uOuzpy7H9fol,31
U-KISS,spotify:artist:2GB76Lm833jVI5kLvKEB7Z,DORADORA,spotify:track:74ZKYX5tJpPw6mskASD8SS,31
Brown Eyed Girls,spotify:artist:2GEPtT5RDxrmdi0A4mbDi7,Abracadabra,spotify:track:4q4iT3zXglsNjzFsArxBUv,53
Brown Eyed Girls,spotify:artist:2GEPtT5RDxrmdi0A4mbDi7,Kill Bill,spotify:track:6xbCP59M0az3UqAMXlmhZu,46
Brown Eyed Girls,spotify:artist:2GEPtT5RDxrmdi0A4mbDi7,Sixth Sense,spotify:track:1wwuD36K0lZ9RDJPnGUXnT,42
Brown Eyed Girls,spotify:artist:2GEPtT5RDxrmdi0A4mbDi7,Sign,spotify:track:3z9aTDbH9z2nxNgYxlAn8P,38
Brown Eyed Girls,spotify:artist:2GEPtT5RDxrmdi0A4mbDi7,LOVE,spotify:track:6hQZn0khzhIZmMQ2erzx6q,35
Brown Eyed Girls,spotify:artist:2GEPtT5RDxrmdi0A4mbDi7,Wonder Woman,spotify:track:6xvJJyGmKG0oOFcdJ5wF16,32
Brown Eyed Girls,spotify:artist:2GEPtT5RDxrmdi0A4mbDi7,Brave New World,spotify:track:5ZiUAIExpAoiY9VeJRx6PT,32
Brown Eyed Girls,spotify:artist:2GEPtT5RDxrmdi0A4mbDi7,Warm Hole,spotify:track:1Gm72OjVGoDOmyMSNskQd2,28
Brown Eyed Girls,spotify:artist:2GEPtT5RDxrmdi0A4mbDi7,Invitation (Feat. Uhm Jung Hwa),spotify:track:5TFb3iCjHe6l6anLKyxrOO,28
Brown Eyed Girls,spotify:artist:2GEPtT5RDxrmdi0A4mbDi7,Candy Man,spotify:track:6NKutHAmtlH12d66Xrz5Ml,28
Secret,spotify:artist:503DjcVO5Ku1NgLPhVuNg7,Madonna,spotify:track:5FxdI27T3lOVPjLPFQHuTC,41
Secret,spotify:artist:503DjcVO5Ku1NgLPhVuNg7,POISON,spotify:track:2r5xY48FMJ35oD3lKXl9eB,39
Secret,spotify:artist:503DjcVO5Ku1NgLPhVuNg7,Magic,spotify:track:0VNQpkPh5l5ncQJCfWMCKZ,39
Secret,spotify:artist:503DjcVO5Ku1NgLPhVuNg7,I’m In Love,spotify:track:1fdJzqvZen47mh7gsB68RH,38
Secret,spotify:artist:503DjcVO5Ku1NgLPhVuNg7,Starlight MoonLight,spotify:track:7KdvEspeuMRqs5TyTscD7j,36
Secret,spotify:artist:503DjcVO5Ku1NgLPhVuNg7,TALK THAT,spotify:track:0sMdq2ylLEMSozuXcUfemo,34
Secret,spotify:artist:503DjcVO5Ku1NgLPhVuNg7,Shy Boy,spotify:track:6gQyu4APCZmgS3NLNFk2Wm,22
Secret,spotify:artist:503DjcVO5Ku1NgLPhVuNg7,YooHoo,spotify:track:16t8Ao3DlWXJZspLvRL9Yo,31
Secret,spotify:artist:503DjcVO5Ku1NgLPhVuNg7,Love Is Move,spotify:track:1CpaOwx6drokgCsQV13Ylg,31
Secret,spotify:artist:503DjcVO5Ku1NgLPhVuNg7,I WANT YOU BACK,spotify:track:2Yye5N4KHdsr38kUGTnbqq,22
MBLAQ,spotify:artist:14f1WN9TUDVBK4sHUStmLG,Mona Lisa,spotify:track:5FPaK0UNFA124uvUMJgIFE,43
MBLAQ,spotify:artist:14f1WN9TUDVBK4sHUStmLG,This Is War,spotify:track:4PtuwgcMvho64Mhq8HiOZD,41
MBLAQ,spotify:artist:14f1WN9TUDVBK4sHUStmLG,Stay,spotify:track:0Q2uAamKg36f2KH0NSepT7,38
MBLAQ,spotify:artist:14f1WN9TUDVBK4sHUStmLG,Oh Yeah,spotify:track:6ZiUqGTo40Xl0DqePb3eZd,37
MBLAQ,spotify:artist:14f1WN9TUDVBK4sHUStmLG,Y,spotify:track:3xVGwwax3gAPAkJewnB2eZ,37
MBLAQ,spotify:artist:14f1WN9TUDVBK4sHUStmLG,Smoky Girl,spotify:track:3Gr66dKQP9bH83V9UoCQSb,35
MBLAQ,spotify:artist:14f1WN9TUDVBK4sHUStmLG,Cry,spotify:track:0d7rScDl147Z8JtoIzwO99,33
MBLAQ,spotify:artist:14f1WN9TUDVBK4sHUStmLG,남자답게,spotify:track:5nSAcs5WtJDAHh7RKX2Dbs,29
MBLAQ,spotify:artist:14f1WN9TUDVBK4sHUStmLG,Mirror,spotify:track:5V5m1uts8SWveTW1GuEsKC,29
MBLAQ,spotify:artist:14f1WN9TUDVBK4sHUStmLG,Baby U!,spotify:track:1NZYs0q2YiZUv0dJwxJegG,19
nijuu,spotify:artist:5DOwMhG96lFhlPpNG9oaWW,Young People,spotify:track:1T3kSXQGxdY144SzofbEQt,36
nijuu,spotify:artist:5DOwMhG96lFhlPpNG9oaWW,Sand Castle,spotify:track:4pFqUSvQ8xtZ7fojvR3BFD,29
nijuu,spotify:artist:5DOwMhG96lFhlPpNG9oaWW,나에게로 Come To Me,spotify:track:4RZnTx1dzTGMhp6aybDNPd,21
nijuu,spotify:artist:5DOwMhG96lFhlPpNG9oaWW,"Soil, Flower, Water and Fish",spotify:track:3bzLlD5h9CXhMhYaGLF8rx,18
nijuu,spotify:artist:5DOwMhG96lFhlPpNG9oaWW,i wanna be strong,spotify:track:4xYURoaWbMRbxGUQ68RqbD,13
nijuu,spotify:artist:5DOwMhG96lFhlPpNG9oaWW,Totti,spotify:track:5iDT5QWpiKzl8DkMiK3ZH2,12
nijuu,spotify:artist:5DOwMhG96lFhlPpNG9oaWW,Deep Down,spotify:track:0e4aGNaetZztrjBlOgJ6bj,12
nijuu,spotify:artist:5DOwMhG96lFhlPpNG9oaWW,BLUE,spotify:track:0b2d4gMfSiB9W3pwucbFTt,12
nijuu,spotify:artist:5DOwMhG96lFhlPpNG9oaWW,DON'T YOU WORRY ABOUT,spotify:track:1eVvvTBhLUTvx0VaK6cIUt,11
nijuu,spotify:artist:5DOwMhG96lFhlPpNG9oaWW,IF,spotify:track:0lcft9UV7XbH9pb4BoPDZb,10
Jiwoo,spotify:artist:51FKMPw06mntCaz6yO6ddg,Comme des Garçons,spotify:track:0i2mhiiHucVjXuywKdLniL,52
Jiwoo,spotify:artist:51FKMPw06mntCaz6yO6ddg,Greed,spotify:track:3dts8wSaJpanb0qvODgt9S,49
Jiwoo,spotify:artist:51FKMPw06mntCaz6yO6ddg,Lustre,spotify:track:4XnUCJTdssEkFj1NiIQAp7,43
Jiwoo,spotify:artist:51FKMPw06mntCaz6yO6ddg,Antiriver,spotify:track:0RTWQfSE1s4E2eYbqnidEM,40
Jiwoo,spotify:artist:51FKMPw06mntCaz6yO6ddg,Aston,spotify:track:6QuGVqMzxWqDPQ9Ah8wRSv,37
Jiwoo,spotify:artist:51FKMPw06mntCaz6yO6ddg,Sapphire Blue,spotify:track:1RZRho3JILNs8sVWRVyohL,36
Jiwoo,spotify:artist:51FKMPw06mntCaz6yO6ddg,Sky Green,spotify:track:7tBltxRkd8awLRXzB9spyL,36
Jiwoo,spotify:artist:51FKMPw06mntCaz6yO6ddg,Inner Eden,spotify:track:57jDRDzFnu1LIdnHe54cIq,35
Jiwoo,spotify:artist:51FKMPw06mntCaz6yO6ddg,Birds of Paradise,spotify:track:3pr2Ktmphd5khjw4cZEgXu,35
Jiwoo,spotify:artist:51FKMPw06mntCaz6yO6ddg,Umbra,spotify:track:2FSHLhcW6dDChV7UdlxyVb,34
라라 Lara,spotify:artist:1FKYTUBCKMWh2JDdYdWObW,Swim In The Ocean,spotify:track:0UKegdEEbAmNYw1NMIGlwi,35
라라 Lara,spotify:artist:1FKYTUBCKMWh2JDdYdWObW,Quorum Sensing,spotify:track:03onGaaXKtTi28TrS9OnfY,1
JANNABI,spotify:artist:2SY6OktZyMLdOnscX3DCyS,for lovers who hesitate,spotify:track:5BqwC9kOBbqYkzdOKeXFFk,58
JANNABI,spotify:artist:2SY6OktZyMLdOnscX3DCyS,A thought on an autumn night,spotify:track:4YaKlkNVJNbrIqN82EKFsQ,48
JANNABI,spotify:artist:2SY6OktZyMLdOnscX3DCyS,I Know Where The Rainbow has Fallen,spotify:track:3N0gL4EypJfzJ6txDnIrDS,46
JANNABI,spotify:artist:2SY6OktZyMLdOnscX3DCyS,Take My Hand,spotify:track:4SPZfnF7tn4Sfcv3iTjKCu,45
JANNABI,spotify:artist:2SY6OktZyMLdOnscX3DCyS,Summer,spotify:track:4JmRth9mDEINhUNIpDYLQi,44
JANNABI,spotify:artist:2SY6OktZyMLdOnscX3DCyS,She,spotify:track:57rt6Jj7woE21ae3Ml2vw8,44
JANNABI,spotify:artist:2SY6OktZyMLdOnscX3DCyS,"dreams, books, power and walls",spotify:track:1deQhoZakgMT5fw0t9zliD,43
JANNABI,spotify:artist:2SY6OktZyMLdOnscX3DCyS,Good Good Night (Intro),spotify:track:6qpEu4YIoPzFjhXq8WTXCC,42
JANNABI,spotify:artist:2SY6OktZyMLdOnscX3DCyS,November Rain,spotify:track:14Np50ZA2kLzYwtJezBFqJ,40
JANNABI,spotify:artist:2SY6OktZyMLdOnscX3DCyS,The Land of Fantasy,spotify:track:2MFhkN2j6gxx2SPgjkDQmv,38
So!YoON!,spotify:artist:7H5EC2qaylGun66YeRrVHg,Wings,spotify:track:4XQnhcwRPRmGG4E6PakLMb,56
So!YoON!,spotify:artist:7H5EC2qaylGun66YeRrVHg,Fntsy (feat. Jvcki Wai),spotify:track:3hhRPce7mxuMg89VjCAsZJ,36
So!YoON!,spotify:artist:7H5EC2qaylGun66YeRrVHg,A/DC= (feat. Mid-Air Thief),spotify:track:2cqfSuFAPYOvfvjU5uwnqD,35
So!YoON!,spotify:artist:7H5EC2qaylGun66YeRrVHg,Forever Dumb (feat. SAM KIM),spotify:track:3V9eMQIX6COtvoRUXLoZe9,33
So!YoON!,spotify:artist:7H5EC2qaylGun66YeRrVHg,Holiday,spotify:track:2Iv13y63GSLkkgDnFep0Xh,32
So!YoON!,spotify:artist:7H5EC2qaylGun66YeRrVHg,Athena (feat. SE SO NEON),spotify:track:5ZZMUG90ZxvHSz8mX1wLde,26
So!YoON!,spotify:artist:7H5EC2qaylGun66YeRrVHg,날 괴롭혀줘 + 못한 게 아니고,spotify:track:0RvZToOuWmbHT5yBcHSulA,26
So!YoON!,spotify:artist:7H5EC2qaylGun66YeRrVHg,Zz'City,spotify:track:4txEJIOJTBWIuF4NZPE7Jp,25
So!YoON!,spotify:artist:7H5EC2qaylGun66YeRrVHg,So!YoON!,spotify:track:3mDoPjVbqEGaKl4pIKiU7g,21
So!YoON!,spotify:artist:7H5EC2qaylGun66YeRrVHg,Noonwalk (feat. SUMIN),spotify:track:4PlspILTOLMDw0Nh7RQJ0Q,21
Standing Egg,spotify:artist:6a3Mfrn2XBR1DfPg1QGa1d,friend to lover,spotify:track:7un5FM27KmkEMpsPQ2T062,52
Standing Egg,spotify:artist:6a3Mfrn2XBR1DfPg1QGa1d,Little Star,spotify:track:5Y9hGEOA9o5xdA8RHt8jKw,51
Standing Egg,spotify:artist:6a3Mfrn2XBR1DfPg1QGa1d,I'll Pick You Up,spotify:track:672IEazdCUdNPzIPLeVwNv,45
Standing Egg,spotify:artist:6a3Mfrn2XBR1DfPg1QGa1d,Wonder,spotify:track:6WJHq2wec9uSQcDUxNIUGF,44
Standing Egg,spotify:artist:6a3Mfrn2XBR1DfPg1QGa1d,S.C.H (Small but Certain Happiness),spotify:track:1Xsw6tFFDKniy1eZg6QEY9,39
Standing Egg,spotify:artist:6a3Mfrn2XBR1DfPg1QGa1d,오래된 노래,spotify:track:5gllIJSLyRouz1bGO5ues4,36
Standing Egg,spotify:artist:6a3Mfrn2XBR1DfPg1QGa1d,Ironic,spotify:track:7lJWJJAl4HhsIvqErE8IUL,38
Standing Egg,spotify:artist:6a3Mfrn2XBR1DfPg1QGa1d,Everyday,spotify:track:0TnZ0CDjJsKhMZy6LpvuMO,35
Standing Egg,spotify:artist:6a3Mfrn2XBR1DfPg1QGa1d,What Are You Thinking About,spotify:track:79kRPbwNcFqFVK6qLLbIuP,35
Standing Egg,spotify:artist:6a3Mfrn2XBR1DfPg1QGa1d,Dear You (She is My Type♡ X Standing Egg),spotify:track:1ZS9bG6yv6Bu6TVzHUUCv4,34
Ku One Chan,spotify:artist:6ClAFFqc8VEOKSGTrvy8V5,Don't be sad,spotify:track:1f26mzPoBLP8OO67XDmwv8,45
Ku One Chan,spotify:artist:6ClAFFqc8VEOKSGTrvy8V5,How did you (feat. Baek Yerin),spotify:track:2mVb3RIBLffHQsauvkHBuf,37
Ku One Chan,spotify:artist:6ClAFFqc8VEOKSGTrvy8V5,Dear You 너에게 (feat. Chang Sukhoon),spotify:track:0V9vmzQKb1rkaTqUvMYx1N,30
Ku One Chan,spotify:artist:6ClAFFqc8VEOKSGTrvy8V5,Just Can't Say 차마,spotify:track:2E3PNYbkIKRiQrRVDb0pIg,26
Ku One Chan,spotify:artist:6ClAFFqc8VEOKSGTrvy8V5,Sweether,spotify:track:6tp4sy6PUThRqU2W6NE05d,23
Ku One Chan,spotify:artist:6ClAFFqc8VEOKSGTrvy8V5,Wait 기다려,spotify:track:2ILuzHZ3x0KUctLIpYhVAg,20
Ku One Chan,spotify:artist:6ClAFFqc8VEOKSGTrvy8V5,Starry Night 우리에게 쏟아지는 별들을 (feat. Ku One Chan),spotify:track:1xXoxTK8VNSQ2TZ3aLuimK,20
Ku One Chan,spotify:artist:6ClAFFqc8VEOKSGTrvy8V5,We Need 필요해,spotify:track:3cMcnDCPJ1dltRAheuZLvm,17
Ku One Chan,spotify:artist:6ClAFFqc8VEOKSGTrvy8V5,Way,spotify:track:7eyADhsaGPOft1PBZnKgw4,15
Ku One Chan,spotify:artist:6ClAFFqc8VEOKSGTrvy8V5,How did you - Original ver.,spotify:track:3cKIm3MUdYndXjbNK4JfAd,14
ALEPH,spotify:artist:2ncTglxMHKmCzBKckfzOEv,No One Told Me Why,spotify:track:4p2F176QbCzx8tyxwGmpym,49
ALEPH,spotify:artist:2ncTglxMHKmCzBKckfzOEv,Good bye blue days,spotify:track:0FseBo4lh1WeuvvIKAwsMR,41
ALEPH,spotify:artist:2ncTglxMHKmCzBKckfzOEv,Fall In Love Again,spotify:track:333vTrsVRIgeUpCS1nAxID,39
ALEPH,spotify:artist:2ncTglxMHKmCzBKckfzOEv,Hope,spotify:track:1rTxYdBtsTbefpoJ7c7Nkk,37
ALEPH,spotify:artist:2ncTglxMHKmCzBKckfzOEv,Instant Lover,spotify:track:76NDJ0hAQ9i3r7WmF6gCJ4,36
ALEPH,spotify:artist:2ncTglxMHKmCzBKckfzOEv,느린 춤 Slow Dance,spotify:track:47iKagAmOF0i3WYvavXAxk,32
